timestamp,ip,port,msg_id,msg_name,intent,severity,payload_hex,session_id,honeypot_state,packet_rate
2026-04-21T21:26:45.617034,127.0.0.1,42752,0,NON_MAVLINK_PROBE,SCANNER,0,,8f06d3bf,NORMAL,0.0
2026-04-21T21:26:59.824791,127.0.0.1,33124,0,NON_MAVLINK_PROBE,SCANNER,0,,db556dd9,NORMAL,0.0
2026-04-21T21:27:12.146798,127.0.0.1,33898,0,NON_MAVLINK_PROBE,SCANNER,0,,973d7dd9,NORMAL,0.0
2026-04-21T21:29:02.365872,127.0.0.1,51390,0,NON_MAVLINK_PROBE,SCANNER,0,,e4270b2b,NORMAL,0.0
2026-04-21T21:49:22.013722,127.0.0.1,47370,0,NON_MAVLINK_PROBE,SCANNER,0,,3fde8342,NORMAL,0.0
2026-04-21T21:59:45.406738,127.0.0.1,57162,0,NON_MAVLINK_PROBE,SCANNER,0,,07d1f077,NORMAL,0.0
2026-04-21T22:10:17.256054,127.0.0.1,38654,0,NON_MAVLINK_PROBE,SCANNER,0,,38aee569,NORMAL,0.0
2026-04-21T22:10:17.260687,127.0.0.1,36712,0,NON_MAVLINK_PROBE,SCANNER,0,,007447ca,NORMAL,0.0
2026-04-21T22:14:56.020976,127.0.0.1,53990,0,NON_MAVLINK_PROBE,SCANNER,0,,b8a659e0,NORMAL,0.0
2026-04-21T22:15:06.225789,127.0.0.1,44368,0,NON_MAVLINK_PROBE,SCANNER,0,,98c795f9,NORMAL,0.0
2026-04-21T22:31:54.716916,127.0.0.1,53266,0,NON_MAVLINK_PROBE,SCANNER,0,,181aa1ae,NORMAL,0.0
2026-04-21T22:35:41.889322,127.0.0.1,55280,0,NON_MAVLINK_PROBE,SCANNER,0,,3ef728e5,NORMAL,0.0
2026-04-21T22:36:46.021494,127.0.0.1,49912,0,NON_MAVLINK_PROBE,SCANNER,0,,4e244ed1,NORMAL,0.0
2026-04-21T22:44:15.874952,127.0.0.1,37826,0,NON_MAVLINK_PROBE,SCANNER,0,,12bde393,NORMAL,0.0
2026-04-21T22:48:46.030089,127.0.0.1,49806,0,NON_MAVLINK_PROBE,SCANNER,0,,caf032f0,NORMAL,0.0
2026-04-21T22:48:49.395389,127.0.0.1,49086,0,NON_MAVLINK_PROBE,SCANNER,0,,1958d686,NORMAL,0.0
2026-04-21T22:49:22.264345,127.0.0.1,52378,0,NON_MAVLINK_PROBE,SCANNER,0,,822ca47d,NORMAL,0.0
2026-04-21T22:49:30.317381,127.0.0.1,50942,0,NON_MAVLINK_PROBE,SCANNER,0,,4ac4218c,NORMAL,0.0
2026-04-21T22:50:08.026174,127.0.0.1,48524,0,NON_MAVLINK_PROBE,SCANNER,0,,5fc3bafc,NORMAL,0.0
2026-04-21T22:50:08.744901,127.0.0.1,34702,0,NON_MAVLINK_PROBE,SCANNER,0,,11baa99b,NORMAL,0.0
2026-04-22T00:43:49.724689,127.0.0.1,34882,0,NON_MAVLINK_PROBE,SCANNER,0,,e82f1e8b,NORMAL,0.0
2026-04-22T02:15:35.741675,127.0.0.1,42838,0,NON_MAVLINK_PROBE,SCANNER,0,,53815a64,NORMAL,0.0
2026-04-22T02:30:42.411804,127.0.0.1,33612,0,NON_MAVLINK_PROBE,SCANNER,0,,c3cae19b,NORMAL,0.0
2026-04-22T02:30:45.444634,127.0.0.1,33618,0,NON_MAVLINK_PROBE,SCANNER,0,,7284c3db,NORMAL,0.0
2026-04-22T02:34:42.647075,127.0.0.1,36228,0,NON_MAVLINK_PROBE,SCANNER,0,,5ee2c4e9,NORMAL,0.0
2026-04-22T02:34:44.321336,127.0.0.1,33640,0,NON_MAVLINK_PROBE,SCANNER,0,,c8575652,NORMAL,0.0
2026-04-22T02:35:12.979389,127.0.0.1,55942,0,NON_MAVLINK_PROBE,SCANNER,0,,aface6a2,NORMAL,0.0
2026-04-22T02:35:20.244023,127.0.0.1,48928,0,NON_MAVLINK_PROBE,SCANNER,0,,f9b2a5bb,NORMAL,0.0
2026-04-22T02:35:29.669366,127.0.0.1,52982,0,NON_MAVLINK_PROBE,SCANNER,0,,9e496656,NORMAL,0.0
2026-04-22T02:35:43.291503,127.0.0.1,43852,0,NON_MAVLINK_PROBE,SCANNER,0,,f542397e,NORMAL,0.0
2026-04-22T02:51:18.946145,127.0.0.1,48806,0,NON_MAVLINK_PROBE,SCANNER,0,,e6114c62,NORMAL,0.0
2026-04-22T04:52:24.032534,127.0.0.1,37958,0,NON_MAVLINK_PROBE,SCANNER,0,,0de6752a,NORMAL,0.0
2026-04-22T05:19:16.480663,127.0.0.1,35752,0,NON_MAVLINK_PROBE,SCANNER,0,,bb5dce78,NORMAL,0.0
2026-04-22T05:32:28.528719,127.0.0.1,44164,0,NON_MAVLINK_PROBE,SCANNER,0,,eab86f7a,NORMAL,0.0
2026-04-22T05:46:54.201685,127.0.0.1,34954,0,NON_MAVLINK_PROBE,SCANNER,0,,9cd6cbb1,NORMAL,0.0
2026-04-22T05:47:24.200043,127.0.0.1,57904,0,NON_MAVLINK_PROBE,SCANNER,0,,0263776a,NORMAL,0.0
2026-04-22T06:14:29.980612,127.0.0.1,41858,0,NON_MAVLINK_PROBE,SCANNER,0,,05f9b0bf,NORMAL,0.0
2026-04-22T06:48:30.393493,127.0.0.1,55008,0,NON_MAVLINK_PROBE,SCANNER,0,,13992b7a,NORMAL,0.0
2026-04-22T06:48:43.564141,127.0.0.1,51548,0,NON_MAVLINK_PROBE,SCANNER,0,,8385fb32,NORMAL,0.0
2026-04-22T06:48:45.675887,127.0.0.1,45452,0,NON_MAVLINK_PROBE,SCANNER,0,,a36f04cf,NORMAL,0.0
2026-04-22T06:49:23.271962,127.0.0.1,49780,0,NON_MAVLINK_PROBE,SCANNER,0,,2d409514,NORMAL,0.0
2026-04-22T06:49:23.600282,127.0.0.1,48972,0,NON_MAVLINK_PROBE,SCANNER,0,,c07bf828,NORMAL,0.0
2026-04-22T06:49:48.934344,127.0.0.1,44734,0,NON_MAVLINK_PROBE,SCANNER,0,,958ec14d,NORMAL,0.0
2026-04-22T06:49:58.756646,127.0.0.1,48322,0,NON_MAVLINK_PROBE,SCANNER,0,,e2680077,NORMAL,0.0
2026-04-22T07:14:11.108340,127.0.0.1,57050,0,NON_MAVLINK_PROBE,SCANNER,0,,5879089f,NORMAL,0.0
2026-04-22T07:34:13.066604,127.0.0.1,44568,0,NON_MAVLINK_PROBE,SCANNER,0,,dd815dcb,NORMAL,0.0
2026-04-22T08:12:52.074603,127.0.0.1,36560,0,NON_MAVLINK_PROBE,SCANNER,0,,720f1c78,NORMAL,0.0
2026-04-22T08:14:43.757028,127.0.0.1,59748,0,NON_MAVLINK_PROBE,SCANNER,0,,77f322a1,NORMAL,0.0
2026-04-22T08:14:47.820306,127.0.0.1,59732,0,NON_MAVLINK_PROBE,SCANNER,0,,55544be7,NORMAL,0.0
2026-04-22T08:15:01.890467,127.0.0.1,53670,0,NON_MAVLINK_PROBE,SCANNER,0,,5c01cd8b,NORMAL,0.0
2026-04-22T08:17:47.765013,127.0.0.1,39670,0,NON_MAVLINK_PROBE,SCANNER,0,,4e8a1fe3,NORMAL,0.0
2026-04-22T08:20:11.169024,127.0.0.1,43056,0,NON_MAVLINK_PROBE,SCANNER,0,,83e0eca9,NORMAL,0.0
2026-04-22T08:48:34.808721,127.0.0.1,59112,0,NON_MAVLINK_PROBE,SCANNER,0,,e83dcc29,NORMAL,0.0
2026-04-22T09:18:29.958250,127.0.0.1,44932,0,NON_MAVLINK_PROBE,SCANNER,0,,e7c9aa37,NORMAL,0.0
2026-04-22T09:18:29.959885,127.0.0.1,44916,0,NON_MAVLINK_PROBE,SCANNER,0,,22e3fc22,NORMAL,0.0
2026-04-22T09:18:39.959458,127.0.0.1,49708,0,NON_MAVLINK_PROBE,SCANNER,0,,65b80e25,NORMAL,0.0
2026-04-22T09:18:39.960762,127.0.0.1,49718,0,NON_MAVLINK_PROBE,SCANNER,0,,b00e9513,NORMAL,0.0
2026-04-22T09:41:39.226267,127.0.0.1,50464,0,NON_MAVLINK_PROBE,SCANNER,0,,2a96b760,NORMAL,0.0
2026-04-22T09:58:19.424936,127.0.0.1,36384,0,NON_MAVLINK_PROBE,SCANNER,0,,c5c20dc1,NORMAL,0.0
2026-04-22T09:58:24.423527,127.0.0.1,36390,0,NON_MAVLINK_PROBE,SCANNER,0,,6be7fbb8,NORMAL,0.0
2026-04-22T09:58:29.423252,127.0.0.1,35038,0,NON_MAVLINK_PROBE,SCANNER,0,,e584376c,NORMAL,0.0
2026-04-22T09:58:34.432725,127.0.0.1,35040,0,NON_MAVLINK_PROBE,SCANNER,0,,5e519c34,NORMAL,0.0
2026-04-22T09:58:39.455775,127.0.0.1,50052,0,NON_MAVLINK_PROBE,SCANNER,0,,b3cd07fd,NORMAL,0.0
2026-04-22T09:58:44.457174,127.0.0.1,50058,0,NON_MAVLINK_PROBE,SCANNER,0,,e7397de9,NORMAL,0.0
2026-04-22T09:58:49.456166,127.0.0.1,41638,0,NON_MAVLINK_PROBE,SCANNER,0,,36b53096,NORMAL,0.0
2026-04-22T10:33:12.212815,127.0.0.1,58686,0,NON_MAVLINK_PROBE,SCANNER,0,,acb0b7de,NORMAL,0.0
2026-04-22T10:36:06.601531,127.0.0.1,42692,0,NON_MAVLINK_PROBE,SCANNER,0,,b2a9c187,NORMAL,0.0
2026-04-22T10:36:16.230793,127.0.0.1,43684,0,NON_MAVLINK_PROBE,SCANNER,0,,4c32a1d7,NORMAL,0.0
2026-04-22T10:36:32.425791,127.0.0.1,47266,0,NON_MAVLINK_PROBE,SCANNER,0,,a6bce74e,NORMAL,0.0
2026-04-22T10:36:46.587695,127.0.0.1,40098,0,NON_MAVLINK_PROBE,SCANNER,0,,f31a725a,NORMAL,0.0
2026-04-22T10:37:04.406326,127.0.0.1,39514,0,NON_MAVLINK_PROBE,SCANNER,0,,6ace5ba8,NORMAL,0.0
2026-04-22T10:37:18.666734,127.0.0.1,41158,0,NON_MAVLINK_PROBE,SCANNER,0,,0244d1f4,NORMAL,0.0
2026-04-22T10:50:35.525280,127.0.0.1,40378,0,NON_MAVLINK_PROBE,SCANNER,0,,aa7968ad,NORMAL,0.0
2026-04-22T11:26:13.263214,127.0.0.1,40988,0,NON_MAVLINK_PROBE,SCANNER,0,,96922a12,NORMAL,0.0
2026-04-22T11:58:00.594426,127.0.0.1,38370,0,NON_MAVLINK_PROBE,SCANNER,0,,ae8aefc5,NORMAL,0.0
2026-04-22T12:19:08.033174,10.anon.44.206,57839,0,NON_MAVLINK_PROBE,SCANNER,0,,8ae8253b,NORMAL,0.0
2026-04-22T12:19:50.357088,10.anon.44.206,57855,0,NON_MAVLINK_PROBE,SCANNER,0,,fb67c545,NORMAL,0.0
2026-04-22T12:19:50.399031,10.anon.44.206,57856,0,NON_MAVLINK_PROBE,SCANNER,0,,ac4fe36f,NORMAL,0.0
2026-04-22T12:23:30.314544,10.anon.98.64,59360,0,NON_MAVLINK_PROBE,SCANNER,0,,946812f5,NORMAL,0.0
2026-04-22T12:46:10.455693,10.anon.44.206,64228,0,NON_MAVLINK_PROBE,SCANNER,0,,46444165,NORMAL,0.0
2026-04-22T12:46:10.555942,10.anon.44.206,64229,0,NON_MAVLINK_PROBE,SCANNER,0,,8d5e3839,NORMAL,0.0
2026-04-22T14:16:48.690269,10.anon.169.15,38144,0,NON_MAVLINK_PROBE,SCANNER,0,,cab41fed,NORMAL,0.0
2026-04-22T14:17:00.578745,10.anon.169.15,17848,0,NON_MAVLINK_PROBE,SCANNER,0,,9d33d59c,NORMAL,0.0
2026-04-22T14:17:30.018280,10.anon.50.17,25726,0,NON_MAVLINK_PROBE,SCANNER,0,,7e3ae743,NORMAL,0.0
2026-04-22T14:17:32.244442,10.anon.50.17,32282,0,NON_MAVLINK_PROBE,SCANNER,0,,0e5f9f9f,NORMAL,0.0
2026-04-22T14:17:55.470229,10.anon.120.212,39942,0,NON_MAVLINK_PROBE,SCANNER,0,,d2a3fe3c,NORMAL,0.0
2026-04-22T14:18:07.550653,10.anon.120.212,13866,0,NON_MAVLINK_PROBE,SCANNER,0,,6b0e760e,NORMAL,0.0
2026-04-22T14:55:30.031480,10.anon.226.228,38602,0,NON_MAVLINK_PROBE,SCANNER,0,,45a453a7,NORMAL,0.0
2026-04-22T15:10:30.851288,10.anon.209.143,34206,0,NON_MAVLINK_PROBE,SCANNER,0,,9ff1b7c9,NORMAL,0.0
2026-04-22T15:31:17.914138,10.anon.152.73,37236,0,NON_MAVLINK_PROBE,SCANNER,0,,37f9f252,NORMAL,0.0
2026-04-22T15:31:28.444295,10.anon.152.73,56954,0,NON_MAVLINK_PROBE,SCANNER,0,,2a133b4b,NORMAL,0.0
2026-04-22T15:31:38.691154,10.anon.152.73,42190,0,NON_MAVLINK_PROBE,SCANNER,0,,3c64fd9b,NORMAL,0.0
2026-04-22T15:31:49.158390,10.anon.152.73,35838,0,NON_MAVLINK_PROBE,SCANNER,0,,aeefac9e,NORMAL,0.0
2026-04-22T15:32:01.357370,10.anon.152.73,59134,0,NON_MAVLINK_PROBE,SCANNER,0,,adb0fb4f,NORMAL,0.0
2026-04-22T16:13:20.496960,10.anon.226.228,35802,0,NON_MAVLINK_PROBE,SCANNER,0,,7c7d7812,NORMAL,0.0
2026-04-22T16:58:45.088376,10.anon.44.206,62817,0,NON_MAVLINK_PROBE,SCANNER,0,,dd718dfd,NORMAL,0.0
2026-04-22T16:59:50.317958,10.anon.44.206,62843,0,NON_MAVLINK_PROBE,SCANNER,0,,57c1c01b,NORMAL,0.0
2026-04-22T17:17:53.381477,10.anon.135.124,57212,0,NON_MAVLINK_PROBE,SCANNER,0,,cb4a00e5,NORMAL,0.0
2026-04-22T17:17:54.295129,10.anon.135.124,57228,0,NON_MAVLINK_PROBE,SCANNER,0,,00f8e4b5,NORMAL,0.0
2026-04-22T17:17:55.191227,10.anon.135.124,57244,0,NON_MAVLINK_PROBE,SCANNER,0,,7d1c5648,NORMAL,0.0
2026-04-22T17:17:56.084701,10.anon.135.124,57256,0,NON_MAVLINK_PROBE,SCANNER,0,,01391627,NORMAL,0.0
2026-04-22T17:17:56.973586,10.anon.135.124,57260,0,NON_MAVLINK_PROBE,SCANNER,0,,71c692a0,NORMAL,0.0
2026-04-22T17:17:57.869397,10.anon.135.124,33406,0,NON_MAVLINK_PROBE,SCANNER,0,,fb60a427,NORMAL,0.0
2026-04-22T17:17:58.762049,10.anon.135.124,33408,0,NON_MAVLINK_PROBE,SCANNER,0,,c2bce6d8,NORMAL,0.0
2026-04-22T17:17:59.650223,10.anon.135.124,33422,0,NON_MAVLINK_PROBE,SCANNER,0,,00110d03,NORMAL,0.0
2026-04-22T17:18:00.537141,10.anon.135.124,33430,0,NON_MAVLINK_PROBE,SCANNER,0,,9fb8308b,NORMAL,0.0
2026-04-22T17:52:53.638448,10.anon.52.0,44310,0,NON_MAVLINK_PROBE,SCANNER,0,,2a57f924,NORMAL,0.0
2026-04-22T17:59:37.331346,10.anon.190.194,47632,0,NON_MAVLINK_PROBE,SCANNER,0,,ab3f0249,NORMAL,0.0
2026-04-22T18:03:35.162051,10.anon.226.57,51254,0,NON_MAVLINK_PROBE,SCANNER,0,,ec1a4d3e,NORMAL,0.0
2026-04-22T18:11:34.237093,10.anon.7.38,32904,0,NON_MAVLINK_PROBE,SCANNER,0,,3afe1a7e,NORMAL,0.0
2026-04-22T18:11:42.246823,10.anon.234.162,47372,0,NON_MAVLINK_PROBE,SCANNER,0,,f386fe00,NORMAL,0.0
2026-04-22T18:18:57.762140,10.anon.251.30,33138,0,NON_MAVLINK_PROBE,SCANNER,0,,3513f544,NORMAL,0.0
2026-04-22T18:19:05.609812,10.anon.251.30,33152,0,NON_MAVLINK_PROBE,SCANNER,0,,0ffd7f5f,NORMAL,0.0
2026-04-22T18:19:12.273419,10.anon.210.85,47524,0,NON_MAVLINK_PROBE,SCANNER,0,,8e642560,NORMAL,0.0
2026-04-22T18:19:25.010100,10.anon.210.85,47534,0,NON_MAVLINK_PROBE,SCANNER,0,,7d7490dd,NORMAL,0.0
2026-04-22T18:19:50.838017,10.anon.16.24,35262,0,NON_MAVLINK_PROBE,SCANNER,0,,4cc1f31b,NORMAL,0.0
2026-04-22T18:19:53.219360,10.anon.16.24,35312,0,NON_MAVLINK_PROBE,SCANNER,0,,d35a1a13,NORMAL,0.0
2026-04-22T18:31:13.623643,10.anon.141.123,43402,0,NON_MAVLINK_PROBE,SCANNER,0,,79756b8d,NORMAL,0.0
2026-04-22T18:31:36.732885,10.anon.141.123,43408,0,NON_MAVLINK_PROBE,SCANNER,0,,d6c48010,NORMAL,0.0
2026-04-22T18:32:43.352922,10.anon.78.63,37054,0,NON_MAVLINK_PROBE,SCANNER,0,,02f87aa8,NORMAL,0.0
2026-04-22T18:40:15.973202,10.anon.226.57,35166,0,NON_MAVLINK_PROBE,SCANNER,0,,fb5d906c,NORMAL,0.0
2026-04-22T18:58:42.830830,10.anon.70.88,33958,0,NON_MAVLINK_PROBE,SCANNER,0,,1219014c,NORMAL,0.0
2026-04-22T18:58:43.150263,10.anon.70.88,33962,0,NON_MAVLINK_PROBE,SCANNER,0,,31ddd1bf,NORMAL,0.0
2026-04-22T19:26:23.961855,10.anon.226.228,46002,0,NON_MAVLINK_PROBE,SCANNER,0,,9f580950,NORMAL,0.0
2026-04-22T19:30:19.905933,10.anon.205.226,52758,0,NON_MAVLINK_PROBE,SCANNER,0,,74cbf052,NORMAL,0.0
2026-04-22T19:30:38.509943,10.anon.205.226,52764,0,NON_MAVLINK_PROBE,SCANNER,0,,2a055fea,NORMAL,0.0
2026-04-22T19:30:57.082737,10.anon.205.226,51518,0,NON_MAVLINK_PROBE,SCANNER,0,,7e87ffd0,NORMAL,0.0
2026-04-22T19:31:15.702077,10.anon.205.226,46482,0,NON_MAVLINK_PROBE,SCANNER,0,,e0fcae98,NORMAL,0.0
2026-04-22T19:31:34.316408,10.anon.205.226,49268,0,NON_MAVLINK_PROBE,SCANNER,0,,0af47154,NORMAL,0.0
2026-04-22T19:31:52.962863,10.anon.205.226,36158,0,NON_MAVLINK_PROBE,SCANNER,0,,60c6f700,NORMAL,0.0
2026-04-22T19:32:11.522787,10.anon.205.226,39494,0,NON_MAVLINK_PROBE,SCANNER,0,,d540d8a0,NORMAL,0.0
2026-04-22T19:32:30.126714,10.anon.205.226,49770,0,NON_MAVLINK_PROBE,SCANNER,0,,68821382,NORMAL,0.0
2026-04-22T19:32:48.657444,10.anon.205.226,34936,0,NON_MAVLINK_PROBE,SCANNER,0,,5bb5a3b4,NORMAL,0.0
2026-04-22T19:33:07.236650,10.anon.205.226,54100,0,NON_MAVLINK_PROBE,SCANNER,0,,0857b4af,NORMAL,0.0
2026-04-22T19:54:31.240612,10.anon.189.30,37022,0,NON_MAVLINK_PROBE,SCANNER,0,,52c0446c,NORMAL,0.0
2026-04-22T20:32:04.110712,10.anon.98.210,53954,0,NON_MAVLINK_PROBE,SCANNER,0,,14790b78,NORMAL,0.0
2026-04-22T20:41:49.866199,10.anon.121.156,50480,0,NON_MAVLINK_PROBE,SCANNER,0,,96a0882c,NORMAL,0.0
2026-04-22T21:23:56.274409,10.anon.52.0,37410,0,NON_MAVLINK_PROBE,SCANNER,0,,74b129d1,NORMAL,0.0
2026-04-22T21:41:54.547860,10.anon.218.188,41384,0,NON_MAVLINK_PROBE,SCANNER,0,,fc2446ed,NORMAL,0.0
2026-04-22T21:42:12.749681,10.anon.218.188,41392,0,NON_MAVLINK_PROBE,SCANNER,0,,963886e0,NORMAL,0.0
2026-04-22T21:42:30.982912,10.anon.218.188,58266,0,NON_MAVLINK_PROBE,SCANNER,0,,0d8baacc,NORMAL,0.0
2026-04-22T21:42:49.176574,10.anon.218.188,48388,0,NON_MAVLINK_PROBE,SCANNER,0,,4fa209ed,NORMAL,0.0
2026-04-22T21:43:07.361823,10.anon.218.188,33466,0,NON_MAVLINK_PROBE,SCANNER,0,,273add62,NORMAL,0.0
2026-04-22T21:43:25.554753,10.anon.218.188,35776,0,NON_MAVLINK_PROBE,SCANNER,0,,717f49bf,NORMAL,0.0
2026-04-22T21:43:43.737128,10.anon.218.188,36816,0,NON_MAVLINK_PROBE,SCANNER,0,,9e60d481,NORMAL,0.0
2026-04-22T21:44:02.002574,10.anon.218.188,52010,0,NON_MAVLINK_PROBE,SCANNER,0,,c6edc90a,NORMAL,0.0
2026-04-22T21:44:20.189887,10.anon.218.188,36560,0,NON_MAVLINK_PROBE,SCANNER,0,,f9bfbf4d,NORMAL,0.0
2026-04-22T21:44:38.382661,10.anon.218.188,38780,0,NON_MAVLINK_PROBE,SCANNER,0,,0310668a,NORMAL,0.0
2026-04-22T21:52:12.052507,10.anon.209.143,52872,0,NON_MAVLINK_PROBE,SCANNER,0,,5248143d,NORMAL,0.0
2026-04-22T22:40:18.102377,10.anon.8.154,59776,0,NON_MAVLINK_PROBE,SCANNER,0,,dd42b9c2,NORMAL,0.0
2026-04-22T22:40:20.017252,10.anon.8.154,59784,0,NON_MAVLINK_PROBE,SCANNER,0,,b22b3c0a,NORMAL,0.0
2026-04-22T22:40:49.811182,10.anon.222.188,49076,0,NON_MAVLINK_PROBE,SCANNER,0,,7709ba5b,NORMAL,0.0
2026-04-22T22:41:00.445389,10.anon.222.188,49092,0,NON_MAVLINK_PROBE,SCANNER,0,,54a79ed0,NORMAL,0.0
2026-04-22T22:41:20.312927,10.anon.39.233,29406,0,NON_MAVLINK_PROBE,SCANNER,0,,96fa9a16,NORMAL,0.0
2026-04-22T22:41:21.506654,10.anon.39.233,29422,0,NON_MAVLINK_PROBE,SCANNER,0,,0d90aaa9,NORMAL,0.0
2026-04-22T23:26:26.220024,10.anon.83.44,56460,0,NON_MAVLINK_PROBE,SCANNER,0,,134177a1,NORMAL,0.0
2026-04-22T23:26:26.695488,10.anon.83.44,56470,0,NON_MAVLINK_PROBE,SCANNER,0,,29d4eb10,NORMAL,0.0
2026-04-22T23:54:37.269819,10.anon.144.84,33568,0,NON_MAVLINK_PROBE,SCANNER,0,,1b6554e1,NORMAL,0.0
2026-04-23T00:20:42.458795,10.anon.97.183,64676,0,NON_MAVLINK_PROBE,SCANNER,0,,f64cafbd,NORMAL,0.0
2026-04-23T00:43:25.174145,10.anon.199.212,24004,0,NON_MAVLINK_PROBE,SCANNER,0,,0f389381,NORMAL,0.0
2026-04-23T00:47:08.153263,10.anon.114.211,53418,0,NON_MAVLINK_PROBE,SCANNER,0,,a6a25c39,NORMAL,0.0
2026-04-23T02:14:44.070097,10.anon.58.184,55328,0,NON_MAVLINK_PROBE,SCANNER,0,,1e52c226,NORMAL,0.0
2026-04-23T02:14:47.310881,10.anon.58.184,55338,0,NON_MAVLINK_PROBE,SCANNER,0,,1c7959ae,NORMAL,0.0
2026-04-23T02:32:42.846418,10.anon.50.109,53526,0,NON_MAVLINK_PROBE,SCANNER,0,,411421a7,NORMAL,0.0
2026-04-23T02:59:53.995262,10.anon.56.178,57216,0,NON_MAVLINK_PROBE,SCANNER,0,,8bc1af6b,NORMAL,0.0
2026-04-23T02:59:54.085667,10.anon.56.178,57228,0,NON_MAVLINK_PROBE,SCANNER,0,,371161a7,NORMAL,0.0
2026-04-23T03:00:03.929486,10.anon.222.246,22264,0,NON_MAVLINK_PROBE,SCANNER,0,,89991008,NORMAL,0.0
2026-04-23T03:00:13.597871,10.anon.222.246,22290,0,NON_MAVLINK_PROBE,SCANNER,0,,a090a961,NORMAL,0.0
2026-04-23T03:00:25.825034,10.anon.187.52,6892,0,NON_MAVLINK_PROBE,SCANNER,0,,42827f73,NORMAL,0.0
2026-04-23T03:00:33.517663,10.anon.187.52,6918,0,NON_MAVLINK_PROBE,SCANNER,0,,afb0c10c,NORMAL,0.0
2026-04-23T03:46:53.925498,10.anon.190.81,60528,0,NON_MAVLINK_PROBE,SCANNER,0,,e99315d9,NORMAL,0.0
